customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
1753,Kerry,Ford,Female,6,12-10-1997,VP Product Management,Health,High Net Worth,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,Yes,1
1754,Zonnya,Tolland,Female,24,27-11-1965,,Retail,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,Yes,15
1755,Dagmar,Panyer,Female,38,23-08-1986,Tax Accountant,Property,Mass Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,20
1756,Daron,,Female,92,17-12-1976,Junior Executive,n/a,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,No,7
1757,Hashim,Hartwell,Male,68,03-03-1966,,IT,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,7
1758,Helli,Cooksley,Female,16,28-10-1971,Administrative Assistant I,Argiculture,Mass Customer,N,1.00E+96,Yes,6
1759,Quillan,Shortland,Male,52,02-06-1969,Biostatistician IV,Financial Services,High Net Worth,N,‡,No,15
1760,Kelsy,Barrowcliff,Female,68,27-04-1966,Dental Hygienist,Health,High Net Worth,N,NIL,No,15
1761,Kassi,List,Female,96,29-08-1974,Legal Assistant,Manufacturing,Mass Customer,N,?µ ? ? ?,Yes,14
1762,Gaye,Steutly,Female,49,30-04-1978,Research Assistant II,Health,Mass Customer,N,1.00E+02,Yes,18
1763,Suzie,Ornillos,Female,96,30-10-1994,Automation Specialist I,Manufacturing,Affluent Customer,N,<script>alert('hi')</script>,Yes,7
1764,Zaria,Van der Krui,Female,36,21-06-1960,Desktop Support Technician,n/a,Mass Customer,N,‰,Yes,10
1765,Sibella,O' Mara,Female,48,13-02-1967,Senior Quality Engineer,n/a,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,10
1766,Maye,O'Moylane,Female,53,20-10-1985,Senior Quality Engineer,n/a,Affluent Customer,N,‰£,No,21
1767,Cicely,Millier,Female,28,10-03-1959,Software Engineer IV,Manufacturing,Affluent Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,19
1768,Normand,Ganderton,Male,36,09-02-1974,Programmer I,Manufacturing,High Net Worth,N,,No,13
1769,Sheridan,Shaves,Male,13,26-11-1960,,n/a,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,5
1770,Chrysler,Vasile,Female,63,10-04-1995,Junior Executive,n/a,Mass Customer,N,?? ? ? ? ? ? ? ?¤,Yes,7
1771,Zarah,Santello,Female,1,01-11-1974,Geological Engineer,Manufacturing,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,Yes,14
1772,Michael,Foulis,Male,98,07-07-1984,Financial Analyst,Financial Services,High Net Worth,N,"''''""",Yes,14
1773,Nickolas,Guittet,U,82,,,IT,Mass Customer,N,,Yes,
1774,Vidovik,Astall,Male,48,01-11-1978,Compensation Analyst,Financial Services,Mass Customer,N,?? ? ? ? ? ? ? ?,Yes,18
1775,Kimberly,Dishmon,Female,73,01-10-1995,Actuary,Financial Services,Affluent Customer,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,No,3
1776,Korey,Gate,Male,77,26-08-1978,Accountant I,Financial Services,Affluent Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,No,10
1777,Lucinda,Jerok,Female,47,02-05-1994,Sales Representative,Retail,Affluent Customer,N,01-Feb,No,1
1778,Emera,Margrem,Female,72,30-07-2000,Staff Accountant III,n/a,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,2
1779,Krishnah,Firmage,Male,55,19-11-1996,Information Systems Manager,Argiculture,Affluent Customer,N,"''''""",No,5
1780,Maude,Tixier,U,52,,Research Associate,IT,Mass Customer,N,,No,
1781,Sammie,Uglow,Male,63,26-07-1965,Data Coordiator,n/a,Affluent Customer,N,,No,17
1782,Ewen,Emes,Male,47,22-12-1966,Pharmacist,Health,Affluent Customer,N,",./;'[]\-=",Yes,9
1783,Brett,McCalister,Male,55,30-07-1995,,Retail,Mass Customer,N,"'""''''""",Yes,7
1784,Louella,O' Timony,Female,37,15-10-1994,GIS Technical Architect,Manufacturing,Mass Customer,N,1.00E+02,Yes,6
1785,Marty,Whatford,Male,23,10-12-1960,Clinical Specialist,Health,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,19
1786,Lonee,Gorce,Female,70,20-03-1962,Administrative Assistant III,Argiculture,High Net Worth,N,‰£,Yes,11
1787,Tull,Godehard.sf,Male,2,21-11-1976,Executive Secretary,Retail,High Net Worth,N,1,Yes,13
1788,Anna-diana,Kurten,Female,79,10-08-1964,Account Representative IV,Financial Services,High Net Worth,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,Yes,10
1789,Talya,Darycott,Female,44,29-08-1986,Analog Circuit Design manager,Property,Mass Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,9
1790,Vite,Molyneux,Male,90,25-09-1993,Budget/Accounting Analyst IV,Health,Affluent Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,No,1
1791,Ninon,Van Der Hoog,Female,20,25-12-1974,Data Coordiator,IT,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,19
1792,Dunstan,Kegley,Male,1,07-04-1988,,Financial Services,Mass Customer,N,-1,No,15
1793,Hewett,Handes,Male,19,14-06-1989,Actuary,Financial Services,Mass Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,Yes,2
1794,Caro,McKirton,Female,53,10-03-1969,Administrative Officer,Property,Mass Customer,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,No,8
1795,Wally,Rebbeck,Male,40,21-09-1977,Internal Auditor,Manufacturing,Affluent Customer,N,1.00E+02,No,7
1796,Cayla,Marcus,Female,79,28-11-1969,Desktop Support Technician,Manufacturing,High Net Worth,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,Yes,8
1797,Basile,Le Floch,Male,49,16-05-1974,Assistant Professor,n/a,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),No,8
1798,Eunice,Risom,Female,46,11-10-2000,Electrical Engineer,Manufacturing,High Net Worth,N,“ü‘‘¡’Ê‘´«,Yes,1
1799,Tito,Brash,Male,81,23-12-1977,,n/a,Affluent Customer,N,"__•?(,_,*)",No,17
1800,Dianemarie,Hatherall,Female,30,23-09-1955,Executive Secretary,Argiculture,High Net Worth,N,00è®$-,No,11
1801,Bendix,Olivella,Male,48,23-12-1976,Legal Assistant,Manufacturing,Affluent Customer,N,"__•?(,_,*)",No,21
1802,Lizzie,Duke,Female,3,11-04-1973,Nuclear Power Engineer,Manufacturing,Mass Customer,N,-$100.00,No,7
1803,Clarinda,Edlyn,Female,75,13-01-1988,,n/a,Mass Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,No,6
1804,Matelda,Kordas,Female,91,28-03-1963,Product Engineer,Property,Affluent Customer,N,‰?À ?»?À ??À ??À ??À ??À,No,4
1805,Venus,Sketch,Female,90,15-10-1976,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,"""'",No,12
1806,Gil,De Gregorio,U,95,,Software Test Engineer IV,IT,Mass Customer,N,,No,
1807,Pollyanna,Serjeantson,Female,45,15-03-1955,Help Desk Operator,n/a,High Net Worth,N,1.00E+02,Yes,16
1808,Charles,Carren,Male,98,15-12-1965,Information Systems Manager,Retail,High Net Worth,N,‡,No,17
1809,Reba,Southon,Female,67,26-01-1961,Programmer II,Health,Mass Customer,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,Yes,19
1810,Royall,Terris,Male,98,06-05-1959,Geological Engineer,Manufacturing,High Net Worth,N,ôÁô¢ô£,No,16
1811,Sylvan,Sugge,Male,59,13-10-1999,,Financial Services,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,No,1
1812,Daffi,Sewley,Female,20,11-07-1959,Clinical Specialist,Health,Affluent Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,No,14
1813,Reeva,Eakeley,Female,45,19-05-2001,Technical Writer,Manufacturing,Mass Customer,N,•?•?•?,No,1
1814,Shawn,Platfoot,Female,33,18-08-1988,Web Designer IV,Retail,Affluent Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,No,17
1815,Bab,Bingall,Female,23,26-03-1954,Software Test Engineer I,Argiculture,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,19
1816,Lonni,Andrichak,Female,68,25-02-1977,,Argiculture,Mass Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,18
1817,Jozef,Frizzell,Male,32,13-03-1975,Graphic Designer,n/a,High Net Worth,N,(•?Á‰ ‰ ‰•?Á),No,19
1818,Katha,Lockhurst,Female,64,01-04-1967,Assistant Media Planner,Entertainment,Mass Customer,N,1/0,Yes,11
1819,Deedee,Fransinelli,Female,26,23-11-1994,Graphic Designer,Entertainment,Mass Customer,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,Yes,8
1820,Yard,Teeney,Male,12,02-04-1996,Software Engineer II,IT,Affluent Customer,N,‰?test‰¤,No,5
1821,Fields,Bayne,Male,89,09-03-1972,Web Developer IV,Entertainment,High Net Worth,N,‰£,Yes,15
1822,Trudie,Capper,Female,67,18-09-1962,,Financial Services,Mass Customer,N,nil,No,9
1823,Trude,Rizzardo,Female,29,24-05-1974,VP Quality Control,n/a,High Net Worth,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,No,10
1824,Robbie,Yakubovics,Female,12,12-10-1959,Safety Technician III,Manufacturing,Affluent Customer,N,•?•?•?,Yes,5
1825,Arv,Whitsey,Male,82,14-02-1967,VP Quality Control,Financial Services,Mass Customer,N,1.00E+02,Yes,17
1826,Jareb,Langcaster,Male,33,10-01-1961,Chemical Engineer,Manufacturing,High Net Worth,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,Yes,7
1827,Stormie,Smyth,Female,92,15-01-1978,Sales Representative,Retail,Affluent Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,Yes,18
1828,Leigha,Bacchus,Female,65,02-12-1987,Junior Executive,Manufacturing,Affluent Customer,N,<script>alert('hi')</script>,No,14
1829,Darcy,Jaslem,Male,82,29-10-1980,Editor,n/a,Mass Customer,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,14
1830,Nathan,Antognazzi,Male,98,30-04-1985,Software Consultant,Manufacturing,High Net Worth,N,•?•?¬(å«‰•?‰©,No,12
1831,Lisle,Yokel,Male,58,13-11-1977,Social Worker,Health,Mass Customer,N,1.00E+02,No,15
1832,Elicia,Normanvill,Female,53,05-11-1964,Programmer Analyst III,Manufacturing,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,Yes,12
1833,Klemens,Eite,Male,67,15-03-1967,Actuary,Financial Services,High Net Worth,N,‡,Yes,19
1834,Otes,Gottelier,Male,84,30-06-1977,Director of Sales,Financial Services,High Net Worth,N,‰?À ?»?À ??À ??À ??À ??À,Yes,11
1835,Rodrigo,Felce,Male,48,30-06-1993,Financial Advisor,Financial Services,Affluent Customer,N,•?•?¬(å«‰•?‰©,Yes,1
1836,Rochella,Harce,Female,54,05-06-1955,Research Nurse,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,13
1837,Tirrell,Cosgreave,Male,9,29-12-1973,Account Coordinator,Manufacturing,Mass Customer,N,•?•?¬(å«‰•?‰©,Yes,19
1838,Jobina,Dudenie,Female,14,25-11-1964,Business Systems Development Analyst,Financial Services,Affluent Customer,N,1.00E+02,Yes,12
1839,Faythe,Rance,Female,60,08-05-1987,Internal Auditor,Entertainment,High Net Worth,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,Yes,5
1840,Sherman,Gullen,Male,22,04-11-1977,Staff Scientist,Argiculture,High Net Worth,N,‰£,Yes,20
1841,Nathanial,D'Ambrogi,Male,63,22-10-1995,Administrative Assistant III,Argiculture,Affluent Customer,N,<script>alert('hi')</script>,No,2
1842,Ephrayim,Beville,Male,89,27-02-1977,Accountant IV,Financial Services,Mass Customer,N,‰¡‰«‰µ,No,8
1843,Kennett,Attack,Male,96,08-09-1984,Recruiting Manager,n/a,Mass Customer,N,',Yes,4
1844,Amaleta,Slafford,Female,71,21-10-1975,Product Engineer,n/a,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,12
1845,Pascal,Veronique,Male,34,16-01-1978,General Manager,Financial Services,Mass Customer,N,‰©test‰©,No,6
1846,Lorette,Daspar,Female,4,18-12-1978,Senior Editor,Manufacturing,Affluent Customer,N,?µ ? ? ?,No,7
1847,Bobinette,Stanaway,Female,68,04-02-1978,Executive Secretary,Manufacturing,Mass Customer,N,"""'",No,6
1848,Dev,Caghan,Male,22,25-11-1976,Information Systems Manager,Manufacturing,Mass Customer,N,",./;'[]\-=",No,9
1849,Jess,Bollans,Male,6,01-07-1958,,Retail,Mass Customer,N,!@#$%^&*(),Yes,5
1850,Dare,Wasling,Male,4,16-05-1978,Biostatistician II,Manufacturing,High Net Worth,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),No,7
1851,Miles,Fallows,Male,20,18-03-1974,Account Representative II,n/a,Mass Customer,N,‰©test‰©,No,13
1852,Darby,Shailer,Female,22,21-01-1978,Research Associate,Manufacturing,Affluent Customer,N,"''''""",No,18
1853,Agathe,Dimmick,Female,67,20-06-1987,Recruiter,n/a,Mass Customer,N,",./;'[]\-=",Yes,17
1854,Mandie,Jeger,Female,11,12-09-1978,Community Outreach Specialist,n/a,High Net Worth,N,"""'",Yes,17
1855,Foss,Yanele,Male,2,08-07-1971,Librarian,Entertainment,Mass Customer,N,‰Á,Yes,18
1856,Toni,Harbidge,Female,57,20-07-1969,Associate Professor,Retail,Mass Customer,N,‰¡‰«‰µ‰‰‰,No,4
1857,Purcell,Chinnery,Male,57,20-09-1968,Marketing Manager,Manufacturing,Affluent Customer,N,"<>?:""{}|_+",Yes,5
1858,Gabriella,,Female,30,26-04-1957,Senior Sales Associate,Manufacturing,High Net Worth,N,‡,Yes,11
1859,Melamie,Hardman,Female,81,08-04-1990,Accountant IV,IT,High Net Worth,N,../../../../../../../../../../../etc/hosts,Yes,12
1860,Holly-anne,Hamman,Female,4,28-12-1976,Nuclear Power Engineer,Manufacturing,Mass Customer,N,‰£,Yes,17
1861,Charlena,Muzzi,Female,26,18-07-1967,Geological Engineer,Manufacturing,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,8
1862,Daron,Umpleby,Female,24,29-06-1980,,Health,High Net Worth,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",Yes,4
1863,Adelbert,Doelle,Male,10,11-05-1978,VP Product Management,Telecommunications,High Net Worth,N,test‰Êtest‰Ç,No,20
1864,Anet,Pellitt,Female,45,03-07-1960,Senior Quality Engineer,Retail,Mass Customer,N,"<>?:""{}|_+",No,18
1865,Isabelita,Kitchener,Female,35,24-12-1997,Office Assistant III,n/a,Mass Customer,N,?,No,3
1866,Huberto,Bazylets,Male,27,07-10-1992,Marketing Manager,Manufacturing,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,No,2
1867,Tonya,Ritmeier,Female,96,16-04-1986,Senior Developer,n/a,Affluent Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,No,3
1868,Aloisia,Ivel,Female,11,22-06-1988,Assistant Manager,Retail,Mass Customer,N,1'; DROP TABLE users--,No,10
1869,Neda,Longfellow,Female,73,19-10-1977,Geologist IV,Financial Services,High Net Worth,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,Yes,9
1870,Alikee,Sjollema,Female,24,16-01-1973,Graphic Designer,n/a,Affluent Customer,N,‰¡‰«‰µ‰‰‰,No,9
1871,Shayna,McQuin,Female,52,23-01-1994,Senior Cost Accountant,Financial Services,High Net Worth,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,Yes,8
1872,Leif,Feeney,Male,75,28-05-1973,Help Desk Technician,Manufacturing,Mass Customer,N,•?•?¬(å«‰•?‰©,Yes,14
1873,Raul,Cabrer,Male,49,09-07-1992,General Manager,Manufacturing,Affluent Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,4
1874,Nickolai,McChesney,Male,17,29-09-1957,,Argiculture,High Net Worth,N,‰¢,Yes,7
1875,Amory,Bohler,Male,4,11-01-1959,Staff Scientist,Retail,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,19
1876,Borden,Wooles,Male,16,28-05-1977,Recruiting Manager,Financial Services,Affluent Customer,N,¬?¾Ê?,No,21
1877,Radcliffe,Bartolomeoni,Male,13,09-09-1966,Associate Professor,Financial Services,High Net Worth,N,',Yes,16
1878,Pen,Hedgecock,Male,6,06-11-1954,Account Coordinator,Health,Affluent Customer,N,‰Çtest‰Ç,No,10
1879,Kermy,Heningam,Male,4,25-04-1967,Account Representative I,Manufacturing,High Net Worth,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,No,5
1880,Garrett,Dommett,Male,50,11-08-1972,,n/a,High Net Worth,N,1,No,17
1881,Gherardo,Lahy,Male,61,10-12-1957,Quality Control Specialist,n/a,Affluent Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,12
1882,Justin,Ragless,Male,86,05-05-1964,Account Executive,Manufacturing,Affluent Customer,N,,No,10
1883,Jinny,Cawood,Female,6,13-08-1991,,Health,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,No,6
1884,Aurore,Buckmaster,Female,19,25-11-1969,,Manufacturing,Mass Customer,N,-$1.00,Yes,17
1885,Jerome,Sheavills,Male,18,27-10-1982,Software Consultant,Health,High Net Worth,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,Yes,11
1886,Eugenie,Belcham,Female,35,22-09-1978,Nurse,IT,Affluent Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,No,18
1887,Kynthia,Purcer,Female,22,22-06-1965,Director of Sales,IT,Affluent Customer,N,"'""''''""",Yes,8
1888,Sibyl,Scholtz,Female,67,26-01-2002,Food Chemist,Health,Mass Customer,N,NULL,Yes,1
1889,Dare,,Male,98,07-07-1973,Quality Control Specialist,Retail,Affluent Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,No,11
1890,Carce,Gunthorp,Male,89,08-10-1972,Analyst Programmer,Financial Services,Mass Customer,N,Œ£?¾?¢»,No,7
1891,Neville,Bloyes,Male,6,02-03-1990,Marketing Manager,Retail,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,19
1892,Allyson,Pinsent,Female,48,07-09-1995,,Retail,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,2
1893,Gunar,Sleit,Male,25,22-04-1968,Administrative Officer,n/a,Mass Customer,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,No,5
1894,Patten,Laytham,Male,86,01-04-1976,Automation Specialist III,Manufacturing,High Net Worth,N,null,Yes,17
1895,Leese,Lohan,Female,53,02-09-1975,Technical Writer,Manufacturing,Mass Customer,N,‡,No,15
1896,Garald,Brasner,Male,13,30-04-1995,Project Manager,n/a,High Net Worth,N,‰?test‰¤,No,1
1897,Cosette,Callar,Female,58,20-08-1997,Product Engineer,n/a,Mass Customer,N,‹,Yes,1
1898,Katalin,Mantz,Female,67,24-11-1979,Developer III,Manufacturing,Affluent Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,Yes,12
1899,Lambert,Vardey,Male,29,02-09-1997,,Retail,Affluent Customer,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,Yes,4
1900,Noland,Larder,Male,67,15-08-1980,Safety Technician II,Financial Services,Affluent Customer,N,-1,Yes,19
1901,Vail,Southernwood,Male,40,22-08-1977,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,1.00E+02,No,8
1902,Camille,Vallintine,Female,48,01-12-1964,Environmental Tech,Financial Services,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,Yes,4
1903,Tucky,Pizzie,Male,8,20-11-1973,Project Manager,n/a,High Net Worth,N,00è®$-,Yes,4
1904,Nert,Muglestone,Female,60,25-01-1978,Technical Writer,IT,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,Yes,14
1905,Corabelle,,Female,21,17-09-1953,Help Desk Technician,Manufacturing,Affluent Customer,N,00è®$-,No,15
1906,Waylan,Katte,Male,69,24-04-1988,Product Engineer,Retail,Mass Customer,N,,No,22
1907,Lind,Dredge,Male,69,04-11-1974,VP Sales,Health,High Net Worth,N,$1.00,No,18
1908,Jaquelyn,Workman,Female,2,10-12-1963,Help Desk Technician,Financial Services,High Net Worth,N,‰?test‰¤,Yes,6
1909,Drucill,Laurand,Female,32,11-12-1984,Research Assistant II,Argiculture,Affluent Customer,N,$1.00,Yes,13
1910,Yovonnda,Warrior,Female,20,13-07-1959,Systems Administrator I,Property,High Net Worth,N,1,Yes,14
1911,Hallsy,De Leek,Male,22,08-06-1980,Director of Sales,Manufacturing,Mass Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,No,3
1912,Hall,Grouer,Male,36,04-11-1992,Account Coordinator,Manufacturing,High Net Worth,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,No,7
